Switching to IMU channel 1,,,,,,,,,,
20:17.6,0,4.354,-1.255,9.218,-52.522,52.452,-71.722,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:17.7,1,6.472,8.12,2.236,61.913,-41.322,-5.843,-0.366,-0.231,-0.034
20:17.8,1,6.59,8.316,2.471,66.365,-63.791,7.096,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:17.9,0,4.001,-1.726,9.336,-61.009,-7.235,-74.087,-0.266,-0.336,0.158
20:18.0,0,4.315,-1.569,9.179,3.687,-11.548,-42.922,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:18.1,1,6.786,8.591,1.412,56.696,-59.757,-21.287,-0.366,-0.231,-0.034
20:18.2,1,6.669,8.394,1.491,102.052,-49.322,21.426,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:18.3,0,4.197,-1.648,9.257,-58.991,61.426,-101.843,-0.266,-0.336,0.158
20:18.4,0,3.256,-1.726,9.493,-57.252,42.435,-86.191,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:18.5,1,7.022,8.159,0.902,130.365,-32.557,-2.017,-0.366,-0.231,-0.034
20:18.5,1,7.061,8.473,0.275,95.652,-70.887,41.67,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:18.6,0,3.923,-1.177,9.336,-31.235,20.939,-79.652,-0.266,-0.336,0.158
20:18.7,0,4.197,-1.765,9.061,-47.374,62.052,-127.791,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:18.8,1,7.453,7.963,-0.157,71.443,-42.365,-3.826,-0.366,-0.231,-0.034
20:18.9,1,7.375,7.688,-0.235,81.391,-54.678,-2.852,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:19.0,0,3.491,-1.334,9.375,-3.061,47.304,-108.661,-0.266,-0.336,0.158
20:19.1,0,3.138,-1.412,9.532,20.243,-18.504,-39.513,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
