02:44.0,1,-0.941,1.216,9.532,-7.235,-59.409,13.287,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:44.1,0,2.197,9.689,5.099,283.548,-51.478,228.939,-0.376,0.114,0.159
02:44.2,0,1.883,9.571,4.707,76.87,-409.391,-261.843,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:44.3,1,-0.941,1.216,9.297,14.817,76.174,12.661,-0.366,-0.055,-0.017
02:44.4,1,-1.138,1.216,9.414,29.565,111.165,26.365,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:44.5,0,3.923,8.238,2.354,289.739,-224.139,-7.096,-0.376,0.114,0.159
02:44.6,0,6.119,8.159,2.393,294.887,24.487,195.13,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:44.7,1,-1.373,1.334,9.689,-17.461,-40.139,-1.67,-0.366,-0.055,-0.017
02:44.8,1,-1.098,1.02,9.14,-44.243,-29.843,-5.078,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:44.9,0,7.296,9.336,3.217,515.2,107.826,238.887,-0.376,0.114,0.159
02:45.0,0,4.59,10.513,-0.157,625.252,281.948,86.052,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:45.1,1,-1.451,1.373,9.414,10.296,148.035,-12.383,-0.366,-0.055,-0.017
02:45.2,1,-1.648,1.491,9.179,-8.139,115.757,-46.122,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:45.3,0,3.727,10.591,-2.471,522.852,304.835,-4.313,-0.376,0.114,0.159
02:45.4,0,3.177,10.513,-2.354,208.974,-37.496,-12.73,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:45.5,1,-1.687,1.844,9.218,-49.53,-2.296,-48.557,-0.366,-0.055,-0.017
02:45.6,1,-1.53,1.53,9.179,-48.835,-67.061,-112.139,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:45.7,0,2.275,9.924,-2.942,131.617,-104.626,-69.148,-0.376,0.114,0.159
02:45.8,0,2.157,9.257,-3.138,278.748,26.365,-10.643,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:45.9,1,-1.255,1.569,10.199,-60.313,-105.461,-40.765,-0.366,-0.055,-0.017
02:46.0,1,-1.491,1.334,8.787,1.67,-75.826,61.635,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:46.1,0,2.393,10.199,-4.629,224,71.583,50.017,-0.376,0.114,0.159
02:46.2,0,3.217,9.257,-4.707,160.348,99.757,-2.017,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:46.3,1,-1.216,1.53,9.414,8.765,25.043,-6.47,-0.366,-0.055,-0.017
02:46.4,1,-1.216,1.648,9.493,-17.809,31.374,0.696,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:46.5,0,2.393,9.14,-5.57,88.765,-128.278,-22.33,-0.376,0.114,0.159
02:46.5,0,2.511,7.453,-6.237,129.53,146.574,8.904,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:46.6,1,-1.608,1.098,9.061,3.409,67.13,-2.017,-0.366,-0.055,-0.017
02:46.7,1,-1.726,1.412,9.571,-24.557,-23.513,-5.426,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:46.8,0,1.804,8.12,-5.492,267.2,472.557,-213.426,-0.376,0.114,0.159
02:46.9,0,2.785,7.767,-5.962,77.009,-213.009,31.722,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:47.0,1,-1.687,1.373,8.904,-14.817,-67.548,-11.687,-0.366,-0.055,-0.017
02:47.1,1,-1.451,1.294,9.493,-31.096,-59.2,7.513,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:47.2,0,1.53,7.806,-6.551,-31.652,-259.409,-32.765,-0.376,0.114,0.159
02:47.3,0,1.844,7.845,-6.943,122.365,53.635,-48.904,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:47.4,1,-1.334,1.177,9.297,-17.67,14.678,-25.113,-0.366,-0.055,-0.017
